fp_data,fp_graph,fp_regime,fp_intervention,split,n_samples,n_variables
csuite_grid_datasets/csuite_weak_arrow_8n_p2_non_linear_mixed_2000_0044/data.npy,csuite_grid_datasets/csuite_weak_arrow_8n_p2_non_linear_mixed_2000_0044/graph.npy,csuite_grid_datasets/csuite_weak_arrow_8n_p2_non_linear_mixed_2000_0044/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_8n_p2_non_linear_mixed_2000_0044/interventions.csv,test,400,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0042/interventions.csv,train,800,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0042/interventions.csv,test,200,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0043/interventions.csv,train,800,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0043/interventions.csv,test,200,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0044/interventions.csv,train,800,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_1000_0044/interventions.csv,test,200,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0042/interventions.csv,train,1600,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0042/interventions.csv,test,400,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0043/interventions.csv,train,1600,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0043/interventions.csv,test,400,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0044/interventions.csv,train,1600,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_continuous_2000_0044/interventions.csv,test,400,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0042/interventions.csv,train,800,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0042/interventions.csv,test,200,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0043/interventions.csv,train,800,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0043/interventions.csv,test,200,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0044/interventions.csv,train,800,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_1000_0044/interventions.csv,test,200,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0042/interventions.csv,train,1600,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0042/interventions.csv,test,400,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0043/interventions.csv,train,1600,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0043/interventions.csv,test,400,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0044/interventions.csv,train,1600,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_linear_mixed_2000_0044/interventions.csv,test,400,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0042/interventions.csv,train,800,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0042/interventions.csv,test,200,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0043/interventions.csv,train,800,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0043/interventions.csv,test,200,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0044/interventions.csv,train,800,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_1000_0044/interventions.csv,test,200,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0042/interventions.csv,train,1600,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0042/interventions.csv,test,400,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0043/interventions.csv,train,1600,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0043/interventions.csv,test,400,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0044/interventions.csv,train,1600,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_continuous_2000_0044/interventions.csv,test,400,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0042/interventions.csv,train,800,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0042/interventions.csv,test,200,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0043/interventions.csv,train,800,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0043/interventions.csv,test,200,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0044/interventions.csv,train,800,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_1000_0044/interventions.csv,test,200,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0042/interventions.csv,train,1600,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0042/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0042/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0042/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0042/interventions.csv,test,400,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0043/interventions.csv,train,1600,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0043/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0043/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0043/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0043/interventions.csv,test,400,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0044/interventions.csv,train,1600,8
csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0044/data.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0044/graph.npy,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0044/regimes.csv,csuite_grid_datasets/csuite_large_backdoor_8n_p2_non_linear_mixed_2000_0044/interventions.csv,test,400,8
csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0042/interventions.csv,train,800,8
csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0042/interventions.csv,test,200,8
csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0043/interventions.csv,train,800,8
csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0043/interventions.csv,test,200,8
csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0044/interventions.csv,train,800,8
csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_1000_0044/interventions.csv,test,200,8
csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_2000_0042/data.npy,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_2000_0042/graph.npy,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_2000_0042/regimes.csv,csuite_grid_datasets/csuite_mixed_confounding_8n_p2_non_linear_continuous_2000_0042/interventions.csv,train,1600,8
